,0,1,2,3,4,5
5608,SERVICIO SIGLO 22 S.A. DE C.V.,"AV. VICENTE GUERRERO NO.760, COLONIA LOMAS DE LA SELVA, CP ",7353,2016-10-26,8,0
5609,"NACIONAL DE COMBUSTIBLES Y LUBRICANTES, S.A. DE C.V.","KM.17 CARR. FEDERAL CUERNAVACA-TEPOZTLAN, COLONIA SIN COLONIA, CP ",3297,2016-10-25,14,0
5610,"SERVICIO MAZATEPEC, SA DE CV","CARRET. FED. ALPUYECA-GRUTAS KM. 17, COLONIA COL. EL FLORIDO, CP ",4808,2016-10-25,0,0
5611,SERVICIO FLOR DE AZALIA S.A. DE C.V.,"CARRT. FED. MEXICO – ACAPULCO KM. 92.5, COLONIA BENITO JUAREZ, CP ",7697,2016-10-25,0,0
5612,"SUPER SERVICIO CUMBRE, SA DE CV","AUTOPISTA MEXICO-ACAPULCO KM 92+600 LADO “A”, COLONIA SAN MIGUEL ACAPANTZINGO, CP ",6242,2016-10-24,27,0
5613,"CONSORCIO PLAN, SA DE CV","AV. PLAN DE AYALA 830, COLONIA JACARANDAS, CP ",6454,2016-10-24,24,0
5614,GABINO RAFAEL VERGARA ROMERO,", COLONIA , CP ",7588,2016-09-28,10,1
5615,"OPERADORA DE ESTACIONES DE SERVICIO 20-20, S.A. DE C.V.",", COLONIA , CP ",7930,2016-09-27,20,0
5616,"SERVICIO MONTECARLO, SA DE CV",", COLONIA , CP ",5176,2016-09-26,38,0
5617,"SERVICIO 727, S.A. DE C.V.",", COLONIA , CP ",9425,2016-09-26,12,0
5618,"ESTACION DE SERVICIO CORDOBA, S.A. DE C.V.",", COLONIA , CP ",11258,2016-09-26,12,0
5619,"GASOLINERIA ULLOA,S.A. DE C.V.",", COLONIA , CP ",10330,2016-09-24,22,0
5620,"COMBUSTIBLES JIUTEPEC, S.A. DE C.V.",", COLONIA , CP ",11719,2016-09-24,12,0
5621,"GASOLINERIA RUBI, S.A. DE C.V.",", COLONIA , CP ",9365,2016-09-23,8,0
5622,"INMOBILIARIA PARQUE CIVAC, S.A. DE C.V.",", COLONIA , CP ",9760,2016-09-23,10,0
5623,"ESTACION DE SERVICIO CANTABRIA, S.A. DE C.V.",", COLONIA , CP ",9767,2016-09-23,12,0
5624,"SERVICIO EL DIEZ, S.A. DE C.V.",", COLONIA , CP ",10821,2016-09-23,28,0
5625,"ESTACION DE SERVICIO TEMIXCO, S.A. DE C.V.",", COLONIA , CP ",11274,2016-09-23,18,2
5626,"SERVICIO MAZATEPEC, SA DE CV","CARRET. FED. ALPUYECA-GRUTAS KM. 17, COLONIA COL. EL FLORIDO, CP ",4808,2016-09-22,0,0
5627,"ESTACION DE SERVICIO ZACATEPEC, SA DE CV","AV. CUAUHTEMOC NO. 2, COLONIA GALEANA CENTRO, CP ",5457,2016-09-22,20,1
5628,SERVICIO FLOR DE AZALIA S.A. DE C.V.,"CARRT. FED. MEXICO – ACAPULCO KM. 92.5, COLONIA BENITO JUAREZ, CP ",7697,2016-09-22,0,0
5629,"SERVICIO VACACIONAL TLAYACAPAN, S.A. DE C.V.","CARR.XOCHIMILCO-OAXTEPEC ESQ.JUAN N. MENDEZ, COLONIA SIN COLONIA, CP ",4479,2016-07-25,16,1
5630,"SERVICIO 8 SABLES, S.A. DE C.V.","LIBRAMIENTO AEROPUERTO-TEPETZINGO ESQ.ANACAONA NO.5, COLONIA LOMAS DEL MANANTIAL, CP 62795",10397,2016-07-17,12,0
5631,"SERVICIO MAZATEPEC, SA DE CV","CARRET. FED. ALPUYECA-GRUTAS KM. 17, COLONIA COL. EL FLORIDO, CP ",4808,2016-07-16,0,0
5632,MARIA ELENA BARRERA TERAN,"CARRT. ALPUYECA-GRUTAS # 8 ESQ. SANTO DOMINGO, COLONIA JUSTO SIERRA, CP ",7254,2016-07-16,10,3
5633,SERVICIO FLOR DE AZALIA S.A. DE C.V.,"CARRT. FED. MEXICO – ACAPULCO KM. 92.5, COLONIA BENITO JUAREZ, CP ",7697,2016-07-16,0,0
5634,XOCHIGAS S.A.DE.C.V.,"CAMINO DE ACCESO A XOCHITEPEC # 7, COLONIA CENTRO, CP ",8166,2016-07-16,28,24
5635,"GASOLINERA TAD ALPUYECA, SA DE CV","KM 100 CARRT. FED. MEXICO-ALPUYECA, COLONIA S/D, CP ",458,2016-07-15,22,0
5636,"ESTACION DE SERVICIO GEOPOLIS, S.A. DE C.V.","AV. MARCELINO GARCIA BARRAGAN NO. 218, COLONIA MORELOS, CP ",11947,2016-07-15,16,2
5637,"COMBUSTIBLES CRISAN DEL CENTRO, S.A. DE C.V.","AV. MORELOS 104 Y PRIVADA DE LAS ROSAS, COLONIA LAS PALMAS, CP 62050",12664,2016-07-15,24,1
5638,"PROMOTORA Y OPERADORA DE ESTACIONES DE SERVICIOS, S.A. DE C.V.","KM 83.400 AUTOPISTA MEXICO-ACAPULCO LIB. CUERNAVAC, COLONIA BARONA, CP ",6146,2016-07-14,28,3
5639,"GAS CARMONA, S.A. DE C.V.","AV. DIAZ ORDAZ NO. 36, COLONIA ACAPANTZINGO, CP ",8237,2016-07-14,8,0
5640,"SERVICIOS GASOLINEROS ANACELE, S.A. DE C.V.","AV. DOMINGO DIEZ NO.1301, COLONIA LOMAS DE LA SELVA NORTE, CP ",9375,2016-07-14,26,0
5641,"VALORES ENERGETICOS, SA DE CV","AUTOPISTA MEXICO-CUENAVACA KM 67, COLONIA CHAMILPA, CP ",2562,2016-07-13,31,0
5642,"ESTACION DE SERVICIOS BUENAVISTA,S.A.","AV. UNIVERSIDAD ESQUINA H. COLEGIO MILITAR S/N, COLONIA BUENAVISTA, CP ",3220,2016-07-13,40,1
5643,"SERVICIO MARTINEZ HERNANDEZ, S.A. DE C.V.","PASEO CUAUHNAHUAC # 315, COLONIA ALEGRIA, CP ",5709,2016-07-13,16,0
5644,"SERVICIO COSSY, SA DE CV","AV. MORELOS SUR # 14-A, COLONIA EL POLVORIN, CP ",462,2016-07-12,36,2
5645,"SERVICIO PAR VIAL, S.A. DE C.V.","AVENIDA EMILIANO ZAPATA NO. 121, COLONIA LOS PINOS, CP ",9504,2016-07-12,18,4
5646,"SERVICIO CERRITOS, S.A. DE C.V","BLVD. CUAUHNAHUAC NO. 113, COLONIA CUAUCHILES, CP 62573",12501,2016-07-12,20,7
5647,"SUPER SERVICIO JIUTEPEC, S.A. DE C.V.","PASEO CUAUHNAHUAC KM. 3.5, COLONIA BUGAMBILIAS, CP ",5380,2016-07-11,14,1
5648,"SERVICIO SAN GASPAR, SA DE CV","BLVD. CUAUHNAHUAC KM. 11, No.430, COLONIA PEDREGAL DE LAS FUENTES, CP ",5527,2016-07-11,21,1
5649,ESTACION DE SERVICIO LOPEZ PORTILLO S.A. DE C.V.,"CARRT. FEDERAL CUERNAVACA-YAUTEPEC KM 16.5, COLONIA JOSE LOPEZ PORTILLO, CP ",7383,2016-07-11,16,1
5650,"SERVICIO PLAN DE AYALA, S.A. DE C.V.","BOULEVARD CUAUHNAHUAC #192, COLONIA LAZARO CARDENAS, CP ",4605,2016-07-09,34,0
5651,"GASOLINERIA ULLOA,S.A. DE C.V.","CARRETERA FED. CUERNAVACA – CUAUTLA  KM. 27.3, COLONIA JOVITO SERRANO, CP ",10330,2016-07-09,22,2
5652,"CAMINO A COCOYOC, S.A. DE C.V.","AV. ROMULO F. HERNANDEZ 12, COLONIA LUCIO MORENO, CP ",11353,2016-07-09,18,2
5653,"GRUPO INMOBILIARIO AUTOMOTRIZ Y DE SERVICIOS LIBRA, S.A. DE C.V.","CARRT. CUERNAVACA-CUAUTLA KM 15, COLONIA LA JOYA, CP ",6903,2016-07-08,16,0
5654,"COMBUSTIBLES OAXTEPEC, S.A. DE C.V.","AV. NACIONAL MZ 10-LT-11, ZONA 1, COLONIA STA.ROSA OAXTEPEC, CP ",7459,2016-07-08,8,3
5655,"ESTACION DE SERVICIO COCOYOC,S.A. DE.C.V.","CARRET. FED. CUERNAVACA-CUAUTLA KM. 35+290, COLONIA COCOYOC, EJIDO TODOS LOS SANTOS, CP ",8131,2016-07-08,10,0
5656,"SUPER SERVICIO SAN CARLOS, S.A. DE C.V.","KM 2.5  CARRET. YAUTEPEC-CUAUTLA, COLONIA LOS ARCOS, CP ",453,2016-07-07,28,0
5657,"GRUPO QUINRA, SA DE CV","CARRET. CUERNAVACA-CUAUTLA KM 26, COLONIA HUERTA VIEJA, CP ",5227,2016-07-07,0,0
5658,"ESTACION DE SERVICIO OAXTEPEC, S.A. DE C.V.","SUPER CARRET. MEXICO – CUAUTLA KM 28.5, COLONIA FRANCISCO VILLA, CP ",5901,2016-07-07,20,2
5659,"ESTACION DE SERVICIO YECAPIXTLA,S.A DE C.V.","CARRT. FEDERAL YECAPIXTLA-OCUITUCO # 30, COLONIA MEXQUEMECA, CP ",7348,2016-07-06,10,1
5660,"SERVICIO NUEVA ESTRELLA DE YECAPIXTLA, S.A. DE C.V.","CARRT. FEDERAL YECAPIXTLA-CRUCERO # 15, COLONIA XALPA, CP ",7400,2016-07-06,11,1
5661,GABINO RAFAEL VERGARA ROMERO,"CAMINO AXOCHIAPAN-ATLACAHUALOYA #148, COLONIA GUADALUPE, CP ",7588,2016-07-06,0,0
5662,"CONSORCIO G Y A , S.A. DE C.V.","CAMINO EXHACIENDA DEL HOSPITAL NUM.60, COLONIA AMPLIACION DIEZ DE ABRIL, CP ",8726,2016-07-05,8,2
5663,ERIKA SOTELO ELOISA,"CARRETERA MEXICO – OAXACA # 1447, COLONIA EMPLEADO MUNICIPAL, CP ",9447,2016-07-05,0,0
5664,SONIA YORLLI AVILA LOPEZ,"AUTOPISTA LA PERA NO. 32, COLONIA AMPLIACION LAZARO CARDENAS, CP ",9574,2016-07-05,11,0
5665,"SERVICIO CATTAR, S.A. DE C.V.","CARR. MEXICO-OAXACA KM.123, COLONIA CENTRO, CP ",457,2016-07-04,10,4
5666,"GRUPO JESSY, S.A. DE C.V.","CARRT. FED. MEXICO-CUAUTLA # 2064, COLONIA LAZARO CARDENAS, CP ",6692,2016-07-04,12,0
5667,"COMERCIALIZADORA APATLACO, S.A. DE C.V.","CARRETERA FEDERAL STA BARBARA IZUCAR DE MATAMOROS KM 102, COLONIA TENANGO, CP ",11935,2016-07-04,12,1
5668,"SERVICIO TEMIXCO, S.A. DE C.V.","KM 86 CARRETERA FEDERAL  MEXICO-ACAPULCO, COLONIA CENTRO, CP ",3079,2016-03-27,32,2
5669,"GASOLINERA CIVAC, S.A.","BOULEVARD CUAUHNAHUAC ESQ.EJE NORTE SUR LOTE 8 MANZANA 18 , COLONIA CIVAC, CP ",3040,2016-03-26,16,5
5670,"OPERADORA MARTINEZ GARRIGOS, S.A. DE C.V.","AV. DIANA NO 702, COLONIA DELICIAS, CP ",5377,2016-03-26,8,1
5671,"ESTACIONES MEXPET, S.A. DE C.V.","LA PAROTA NO. 100, COLONIA LA PAROTA, CP ",10117,2016-03-26,16,1
5672,"SERVICIO COSSY, SA DE CV","AV. MORELOS SUR # 14-A, COLONIA EL POLVORIN, CP ",462,2016-03-25,46,2
5673,"GAS CARMONA, S.A. DE C.V.","AV. DIAZ ORDAZ NO. 36, COLONIA ACAPANTZINGO, CP ",8237,2016-03-25,8,2
5674,"DISTRIBUIDORA DE COMBUSTIBLES EMILIANO ZAPATA, S.A. DE C.V.","CARRET FED MEX-CUAUTLA,ESQ AV DEL EMPLEADO # 381, COLONIA POSTAL, CP ",11374,2016-03-25,18,0
5675,"GASOLINERA MILENIUM 3000, S.A. DE C.V.","AV. INSURGENTES # 726, COLONIA MANANTIALES, CP ",7953,2016-03-24,24,1
5676,GABINO RAFAEL VERGARA ROMERO,"CARRETERA AMAYUCA-BARRANCA DEL MUERTO KM.2, COLONIA SIN COLONIA, CP ",9169,2016-03-24,32,8
5677,"GASOLINERA TAD ALPUYECA, S.A. DE C.V.","CARRETERA ESTATAL TEQUESQUITENGO TEHUIXTLA KM. 1.5, COLONIA SC, CP ",9894,2016-03-24,22,2
5678,"SERVICIO SAN GASPAR, SA DE CV","BLVD. CUAUHNAHUAC KM. 11, No.430, COLONIA PEDREGAL DE LAS FUENTES, CP ",5527,2015-12-07,21,1
5679,"ESTACION DE SERVICIO YECAPIXTLA,S.A DE C.V.","CARRT. FEDERAL YECAPIXTLA-OCUITUCO # 30, COLONIA MEXQUEMECA, CP ",7348,2015-12-07,10,1
5680,"SERVICIO MAZATEPEC, SA DE CV","CARRET. FED. ALPUYECA-GRUTAS KM. 17, COLONIA COL. EL FLORIDO, CP ",4808,2015-12-06,0,0
5681,"SERVICIOS GASOLINEROS ANACELE, S.A. DE C.V.","AV. DOMINGO DIEZ NO.1301, COLONIA LOMAS DE LA SELVA NORTE, CP ",9375,2015-12-06,26,2
5682,"CAMINO A COCOYOC, S.A. DE C.V.","AV. ROMULO F. HERNANDEZ 12, COLONIA LUCIO MORENO, CP ",11353,2015-12-06,18,1
5683,"SERVICIO MARTINEZ HERNANDEZ, S.A. DE C.V.","PASEO CUAUHNAHUAC # 315, COLONIA ALEGRIA, CP ",5709,2015-09-14,16,0
5684,"PROMOTORA Y OPERADORA DE ESTACIONES DE SERVICIOS, S.A. DE C.V.","KM 83.400 AUTOPISTA MEXICO-ACAPULCO LIB. CUERNAVAC, COLONIA BARONA, CP ",6146,2015-09-14,28,0
5685,"SERVICIO MILENIO 2000, SA DE CV","AV. EMILIANO ZAPATA # 709, COLONIA TLALTENANGO, CP ",6364,2015-09-14,32,2
5686,"SERVICIO TREBOL, S.A.","AV. PLAN DE AYALA # 1218, COLONIA CHAPULTEPEC, CP ",2531,2015-08-21,20,0
5687,"SERVICIO ACATLIPA, S.A. DE C.V.","CARRT. FEDERAL MEXICO-ACAPULCO KM 87, COLONIA CENTRO, CP ",7076,2015-08-21,12,0
5688,"ESTACION DE SERVICIO CORDOBA, S.A. DE C.V.","AVENIDA 10 DE ABRIL S/N, COLONIA LAS GRANJAS, CP ",11258,2015-08-21,12,0
5689,"GASOLUB, S.A. DE C.V.","KM. 98.5 CARR. MEXICO-CUAUTLA, COLONIA POSTAL, CP ",455,2015-08-20,8,0
5690,"OPERADORA DE ESTACIONES DE SERVICIO 20-20, S.A. DE C.V.","LIBRAMIENTO CUAUTLA-IZUCAR DE MATAMOROS KM 0.2 # 5, COLONIA CUAUTLIXCO, CP ",6621,2015-08-20,19,1
5691,"SERVICIO GASOLINERO INTEGRAL AZTECA, S.A. DE C.V","AV. REFORMA # 175 , COLONIA EMILIANO ZAPATA, CP ",7421,2015-08-20,16,4
5692,"SERVICIO PLAZA CUERNAVACA , S.A. DE C.V.","AV.LEANDRO VALLE NO.1005 Y AV.VICENTE GUERRERO, COLONIA LOMAS DE LA SELVA, CP ",468,2015-08-19,28,0
5693,"ESTACION DE SERVICIOS BUENAVISTA,S.A.","AV. UNIVERSIDAD ESQUINA H. COLEGIO MILITAR S/N, COLONIA BUENAVISTA, CP ",3220,2015-08-19,40,0
5694,"SERVICIO MONTECARLO, SA DE CV","AUTOPISTA MEXICO-ACAPULCO KM 84+330, COLONIA POB. AHUATEPEC, CP ",5176,2015-08-19,37,0
5695,"VALORES ENERGETICOS, SA DE CV","AUTOPISTA MEXICO-IGUALA KM 97.7, COLONIA S/C, CP ",2563,2015-08-18,20,2
5696,"SUPER SERVICIO CUMBRE, SA DE CV","AUTOPISTA MEXICO-ACAPULCO KM 92+600 LADO “A”, COLONIA SAN MIGUEL ACAPANTZINGO, CP ",6242,2015-08-18,27,1
5697,"SERVICIO CERRITOS, S.A. DE C.V.","AV. VICENTE GUERRERO # 600 ESQ. NUEVA FRANCIA, COLONIA LOMAS DE LA SELVA, CP ",7419,2015-08-17,16,4
5698,"SERVICIO MOLINOS, S.A. DE C.V.","AV. EMILIANO ZAPATA NO. 904, COLONIA COL. BELLAVISTA, CP ",8873,2015-08-17,12,0
5699,"SERVICIO 727, S.A. DE C.V.","AVENIDA DOMINGO DIEZ #   1207   ESQ. PASEO DEL CONQUISTADOR, COLONIA EL EMPLEADO, CP ",9425,2015-08-17,12,0
5700,"SERVICIO NUEVA ESTRELLA DE YECAPIXTLA, S.A. DE C.V.","CARRT. FEDERAL YECAPIXTLA-CRUCERO # 15, COLONIA XALPA, CP ",7400,2015-05-13,11,2
5701,SONIA YORLLI AVILA LOPEZ,"AUTOPISTA LA PERA NO. 32, COLONIA AMPLIACION LAZARO CARDENAS, CP ",9574,2015-05-13,11,3
5702,"CASALA COMBUSTIBLES Y SERVICIOS, SA DE CV","BOULEVARD 17 DE ABRIL DE 1869 SN, COLONIA LOS PILARES, CP ",470,2015-05-12,38,3
5703,"SERVICIO BENITO JUAREZ, SA DE CV","JOSE LUIS MORA S/N, COLONIA BENITO JUAREZ, CP ",5044,2015-05-12,14,1
5704,"ENERGIA Y GAS DE CUAUTLA, S.A. DE C.V.","CARRT. CUERNAVACA JOJUTLA- S/N, COLONIA JOSEFA ORTIZ DE DOMINGUEZ, CP ",7880,2015-05-12,15,2
5705,"SERVICIO COSSY, SA DE CV","AV. MORELOS SUR # 14-A, COLONIA EL POLVORIN, CP ",462,2015-05-11,46,4
5706,"COMBUSTIBLES OAXTEPEC, S.A. DE C.V.","AV. NACIONAL MZ 10-LT-11, ZONA 1, COLONIA STA.ROSA OAXTEPEC, CP ",7459,2015-05-11,8,1
5707,"ESTACION DE SERVICIO COCOYOC,S.A. DE.C.V.","CARRET. FED. CUERNAVACA-CUAUTLA KM. 35+290, COLONIA COCOYOC, EJIDO TODOS LOS SANTOS, CP ",8131,2015-05-11,10,1
5708,"SERVICIO TEMIXCO, S.A. DE C.V.","KM 86 CARRETERA FEDERAL  MEXICO-ACAPULCO, COLONIA CENTRO, CP ",3079,2015-05-09,32,32
5709,"SERVICIO ACATLIPA, S.A. DE C.V.","CARRT. FEDERAL MEXICO-ACAPULCO KM 87, COLONIA CENTRO, CP ",7076,2015-05-09,0,0
5710,"GAS CARMONA, S.A. DE C.V.","AV. DIAZ ORDAZ NO. 36, COLONIA ACAPANTZINGO, CP ",8237,2015-05-09,8,2
5711,"OPERADORA MARTINEZ GARRIGOS, S.A. DE C.V.","AV. DIANA NO 702, COLONIA DELICIAS, CP ",5377,2015-05-08,8,1
5712,"CONSORCIO PLAN, SA DE CV","AV. PLAN DE AYALA 830, COLONIA JACARANDAS, CP ",6454,2015-05-08,24,0
5713,"SERVICIO ESTRELLA DE AHUATLAN, S.A. DE C.V.","AV.   AL  BOSQUE DE TETELA #18, COLONIA LOMAS DE AHUATLAN, CP ",8562,2015-05-08,8,1
5714,"SERVICIO JIUTEPEC, S.A. DE C.V.","INSURGENTES # 1 ESQ. PROLONG. INSURGENTES, COLONIA CENTRO, CP ",7121,2015-01-26,8,0
5715,"CORPORATIVO TILZAPOTLA, S.A. DE C.V.","CARRETERA TEHUIXTLA – TILZAPOTLA KM. 7, COLONIA LOC. TILZAPOTLA, CP ",9786,2015-01-26,10,0
5716,"GASOGRUPO PUENTE DE IXTLA, S.A. DE C.V.","AV. CARRETERA TEHIUIXTLA NO.1, COLONIA AMPLIACION JARDINES DE LA HERR, CP 62660",10315,2015-01-26,10,0
5717,"SERVICIO CATTAR, S.A. DE C.V.","CARR. MEXICO-OAXACA KM.123, COLONIA CENTRO, CP ",457,2015-01-24,0,0
5718,"SERVICIO MAZATEPEC, SA DE CV","CARRET. FED. ALPUYECA-GRUTAS KM. 17, COLONIA COL. EL FLORIDO, CP ",4808,2015-01-24,0,0
5719,"COMBUSTIBLES ZAPATA, S.A. DE C.V.","AV.TEMIXCO          NO. 161, COLONIA PALO ESCRITO, CP ",8323,2015-01-24,19,0
5720,"GASOLINERA MILENIUM 3000, S.A. DE C.V.","AV. INSURGENTES # 726, COLONIA MANANTIALES, CP ",7953,2015-01-23,24,2
5721,"DISTRIBUIDORA DE COMBUSTIBLES EMILIANO ZAPATA, S.A. DE C.V.","CARRET FED MEX-CUAUTLA,ESQ AV DEL EMPLEADO # 381, COLONIA POSTAL, CP ",11374,2015-01-23,18,1
5722,"CORPORACION GASOLINERA MILLENIUM, S.A. DE C.V.","CRUCE CARRT.  TEZOYUCA-TEPETZINGO, COLONIA COL. TEZOYUCA, CP ",2790,2015-01-22,28,0
5723,"CASALA COMBUSTIBLES Y SERVICIOS, SA DE CV","BOULEVARD 17 DE ABRIL DE 1869 SN, COLONIA LOS PILARES, CP ",470,2014-11-21,38,0
5724,"ESTACION DE SERVICIO ZACATEPEC, SA DE CV","AV. CUAUHTEMOC NO. 2, COLONIA GALEANA CENTRO, CP ",5457,2014-11-20,20,0
5725,SERVICIOS GASOLINEROS SAN CARLOS S.A. DE C.V.,"AUTOPISTA MEXICO-ACAPULCO CUERPO “B” KM. 85+500, COLONIA AHUATEPEC, CP ",7716,2014-11-20,36,12
5726,"ENERGIA Y GAS DE CUAUTLA, S.A. DE C.V.","CARRT. CUERNAVACA JOJUTLA- S/N, COLONIA JOSEFA ORTIZ DE DOMINGUEZ, CP ",7880,2014-11-20,15,5
5727,"GASOLINERIA ZAPATA, S.A. DE C.V.","CARRT. FED. EMILIANO ZAPATA-TEZOYUCA # 4, COLONIA CENTRO, CP ",6608,2014-11-19,10,2
5728,"GAS ANDRE, SA DE CV","CARRET. MEXICO-CUAUTLA KM. 63.5, COLONIA SIN COLONIA, CP ",3910,2014-09-13,18,10
5729,"GAS LAS LETIS, SA DE CV","AV. CUAUHTEMOC NO. 97-B  ENTREE POTRERO VERDE Y ALTA TENSION , COLONIA FRACC. COPA DE ORO, CP ",4754,2014-09-13,24,1
5730,"SERVICIO TEMIXCO, S.A. DE C.V.","KM 86 CARRETERA FEDERAL  MEXICO-ACAPULCO, COLONIA CENTRO, CP ",3079,2014-09-12,40,6
5731,"SERVICIO BENITO JUAREZ, SA DE CV","JOSE LUIS MORA S/N, COLONIA BENITO JUAREZ, CP ",5044,2014-09-12,14,3
5732,"GRUPO ENER.GAS, SA DE CV","CERRADA DE CASCADA # 102, COLONIA LAS DELICIAS, CP ",5193,2014-09-12,36,4
5733,SANCHEZ RODRIGUEZ JOSE LUIS,"CARRT. CHINAMECA-TEPALCINGO # 15, COLONIA CHINAMECA, CP ",8215,2014-09-11,10,0
5734,"COMERCIALIZADORA DE ENERGETICOS AGUA FRIA, S.A. DE C.V.","CARRETERA TEPALCINGO-AXOCHIAPAS KM. 4.000, COLONIA S/COL, CP ",10945,2014-09-11,16,14
5735,"ADMINISTRACIONES SHIVA, S.A. DE C.V.","CARRETERA ESTATAL EMILIANO ZAPATA-ZACATEPEC NO.42, COLONIA LAZARO CARDENAS, CP ",11004,2014-09-11,16,2
5736,"CAMINO A COCOYOC, S.A. DE C.V.","AV. ROMULO F. HERNANDEZ 12, COLONIA LUCIO MORENO, CP ",11353,2014-09-11,18,0
5737,"ESTACION EL RODEO J.M, S.A. DE C.V.","AV. CUERNAVACA GRUTAS NO. 88, COLONIA COL. EL RODEO, CP ",8907,2014-09-10,10,2
5738,"SERVICIO 8 SABLES, S.A. DE C.V.","LIBRAMIENTO AEROPUERTO-TEPETZINGO ESQ.ANACAONA NO.5, COLONIA LOMAS DEL MANANTIAL, CP 62795",10397,2014-09-10,12,2
5739,"SERVICIO ALTEA, S.A. DE C.V.","AV. DOMINGO DIEZ 1302, COLONIA SAN CRISTOBAL, CP ",11048,2014-09-09,18,1
5740,"GUFERSA, S.A. DE C.V.","KM. 80.400 AUTOPISTA MEXICO-ACAPULCO , COLONIA COL. CHAMILPA, CP 62230",10299,2014-09-07,16,0
5741,"SERVICIOS GASOLINEROS ANACELE, S.A. DE C.V.","AV. DOMINGO DIEZ NO.1301, COLONIA LOMAS DE LA SELVA NORTE, CP ",9375,2014-09-06,26,0
5742,SONIA YORLLI AVILA LOPEZ,"AUTOPISTA LA PERA NO. 32, COLONIA AMPLIACION LAZARO CARDENAS, CP ",9574,2014-09-06,11,2
5743,"ESTACIONES MEXPET, S.A. DE C.V.","LA PAROTA NO. 100, COLONIA LA PAROTA, CP ",10117,2014-09-06,16,0
5744,"GAS CARMONA, S.A. DE C.V.","AV. DIAZ ORDAZ NO. 36, COLONIA ACAPANTZINGO, CP ",8237,2014-09-05,0,0
5745,"GASOLINERIA TLAYACAPAN, S.A. DE C.V.","CARRT. YAUTEPEC-TLAYACAPAN KM. 5 #5 S/N, COLONIA LAS VIVIANAS, CP ",8124,2014-08-14,16,0
5746,"SERVICIO ESTRELLA DE AHUATLAN, S.A. DE C.V.","AV.   AL  BOSQUE DE TETELA #18, COLONIA LOMAS DE AHUATLAN, CP ",8562,2014-08-14,8,0
5747,"CONSORCIO PLAN, SA DE CV","AV. PLAN DE AYALA 830, COLONIA JACARANDAS, CP ",6454,2014-08-13,24,6
5748,"COMBUSTIBLES OAXTEPEC, S.A. DE C.V.","AV. NACIONAL MZ 10-LT-11, ZONA 1, COLONIA STA.ROSA OAXTEPEC, CP ",7459,2014-08-13,8,8
5749,"SUPER SERVICIO EL POLVORIN, SA DE CV","CARRRT. CUERNAVACA-CUAUTLA KM 40 # 29, COLONIA EL POLVORIN, CP ",5784,2014-08-12,20,1
5750,"SERVICIO ACATLIPA, S.A. DE C.V.","CARRT. FEDERAL MEXICO-ACAPULCO KM 87, COLONIA CENTRO, CP ",7076,2014-08-12,12,0
5751,ALFREDO ZEPEDA HUICOCHEA,"NARCISO MENDOZA NO. 116-A, COLONIA CENTRO, CP ",469,2014-08-11,14,0
5752,"GASOLINERA TAD ALPUYECA, S.A. DE C.V.","CARRETERA ESTATAL TEQUESQUITENGO TEHUIXTLA KM. 1.5, COLONIA SC, CP ",9894,2014-08-11,22,2
5753,"SERVICIO PLAN DE AYALA, S.A. DE C.V.","BOULEVARD CUAUHNAHUAC #192, COLONIA LAZARO CARDENAS, CP ",4605,2014-08-09,34,0
5754,"SERVICIO MARTINEZ HERNANDEZ, S.A. DE C.V.","PASEO CUAUHNAHUAC # 315, COLONIA ALEGRIA, CP ",5709,2014-08-09,16,0
5755,"SCOTTO BOETANI, SA DE CV","AV. MORELOS # 400 ESQ. OCAMPO PTE., COLONIA CAROLINA, CP ",466,2014-08-08,0,0
5756,"SERVICIO IXTLA, S.A. DE C.V.","CARR. MEXICO-ACAPULCO KM. 114 PUENTE DE IXTLA, COLONIA NORTE, CP ",471,2014-08-08,18,0
5757,"SERVICIO COSSY, SA DE CV","AV. MORELOS SUR # 14-A, COLONIA EL POLVORIN, CP ",462,2014-08-07,46,0
5758,"OPERADORA MARTINEZ GARRIGOS, S.A. DE C.V.","AV. DIANA NO 702, COLONIA DELICIAS, CP ",5377,2014-08-07,8,1
5759,IVIDELIZA REYES HERNANDEZ,", COLONIA , CP ",6005,2016-09-26,4,2
5760,"GRUPO OCTANO, S.A. DE C.V.",", COLONIA , CP ",9061,2016-09-26,16,0
5761,"GRUPO OCTANO, S.A. DE C.V.",", COLONIA , CP ",11330,2016-09-24,14,0
5762,"JORIMAR GASOLINEROS, S.A. DE C.V.",", COLONIA , CP ",11468,2016-09-24,18,0
5763,"OH MY GAS, S.A. DE C.V.",", COLONIA , CP ",11594,2016-09-24,0,0
5764,"PETROLIFEROS LA TERRITORIAL, S. DE R. L. DE C. V.","KIL. 5.6 CARRETERA MEZCALES-SAN JUAN DE ABAJO #317, COLONIA Sin Colonia, CP 63733",5791,2016-09-23,16,2
5765,"COMERCIAL PETROLIFERA, S.A. DE C.V.","CARRETERA FEDERAL 200 TEPIC-PTO. VALLARTA KM. 140 + 500; BUCERIAS, COLONIA , CP ",9806,2016-09-23,15,1
5766,"COMERCIAL PETROLIFERA, S.A. DE C.V.","CARRETERA MEZCALES SAN VICENTE NO. 9 ORIENTE, COLONIA SAN CLEMENTE DE LIMA, CP 45110",11163,2016-09-23,20,0
